timestamp,Tair_C,RH_p,Tinternal_C,T100_C,T50_C,T25_C,T10_C,T5_C,T0_C,T5s_C,T10s_C,T25s_C,T50s_C
1/2/24 2:02,-10.2,71.9,-7.56,-8.94,-7.63,-9.25,-9.31,-9.31,-8.94,-7.5,-3.19,1,3.13
1/2/24 2:06,-10.2,71.9,-7.63,-8.88,-7.56,-9.31,-9.31,-9.38,-8.88,-7.31,-3.13,1,3.13
1/2/24 2:10,-10.3,72.9,-7.63,-8.94,-7.69,-9.31,-9.44,-9.44,-8.94,-7.44,-3.13,1,3.13
1/2/24 2:14,-10.3,72.9,-7.69,-9.25,-7.94,-9.38,-9.5,-9.5,-9.13,-7.63,-3.25,1,3.13
1/2/24 2:18,-10.4,73,-7.75,-9.5,-8.19,-9.63,-9.63,-9.69,-9.25,-7.88,-3.31,1,3.13
1/2/24 2:22,-10.4,73,-7.81,-9.44,-8.13,-9.63,-9.69,-9.75,-9.25,-7.75,-3.31,1,3.13
1/2/24 2:26,-10.5,72.6,-7.81,-9.13,-8,-9.56,-9.63,-9.69,-9.25,-7.81,-3.38,1,3.13
1/2/24 2:30,-10.5,72.6,-7.88,-9.25,-8.06,-9.69,-9.75,-9.75,-9.31,-7.81,-3.38,1,3.13
1/2/24 2:34,-10.6,72.5,-7.94,-9.44,-8.25,-9.69,-9.69,-9.75,-9.38,-7.94,-3.44,1,3.13
1/2/24 2:38,-10.6,72.5,-7.94,-9.5,-8.13,-9.69,-9.81,-9.81,-9.25,-7.63,-3.38,1,3.13
1/2/24 2:42,-10.7,72.5,-8,-9.44,-8.13,-9.75,-9.75,-9.81,-9.31,-7.75,-3.38,1,3.13
1/2/24 2:46,-10.7,72.5,-8.06,-9.44,-8.19,-9.81,-9.81,-9.88,-9.44,-7.94,-3.44,0.94,3.13
1/2/24 2:50,-10.8,72.7,-8.13,-9.44,-8.13,-9.81,-9.94,-9.94,-9.5,-8,-3.5,1,3.13
1/2/24 2:54,-10.8,72.7,-8.19,-9.44,-8.13,-9.81,-9.94,-9.94,-9.44,-7.88,-3.5,1,3.13
1/2/24 2:58,-10.8,72.5,-8.19,-9.44,-8.13,-9.88,-9.94,-10,-9.5,-8,-3.56,0.94,3.13
1/2/24 3:02,-10.8,72.5,-8.25,-9.5,-8.13,-9.88,-10,-10,-9.56,-8.06,-3.5,0.94,3.13
1/2/24 3:06,-10.9,72.8,-8.31,-9.5,-8.19,-9.94,-10,-10.06,-9.63,-8.19,-3.63,0.94,3.13
1/2/24 3:10,-10.9,72.8,-8.38,-9.5,-8.19,-9.94,-10,-10.06,-9.56,-8.19,-3.69,0.94,3.13
1/2/24 3:14,-11,73.1,-8.44,-9.63,-8.25,-9.88,-10.06,-10.13,-9.69,-8.25,-3.69,0.94,3.13
1/2/24 3:18,-11,73.1,-8.44,-9.81,-8.25,-10,-10.06,-10.06,-9.56,-7.94,-3.63,0.94,3.13
1/2/24 3:22,-11,73.1,-8.44,-10.13,-8.44,-10.19,-10.25,-10.25,-9.75,-8.19,-3.69,0.94,3.13
1/2/24 3:27,-11,73.1,-8.5,-10,-8.56,-10.25,-10.31,-10.38,-9.88,-8.44,-3.75,0.94,3.13
1/2/24 3:31,-11.2,73.2,-8.56,-10.06,-8.56,-10.25,-10.31,-10.31,-9.88,-8.44,-3.88,0.94,3.13
1/2/24 3:35,-11.2,73.2,-8.63,-10.13,-8.56,-10.19,-10.25,-10.31,-9.81,-8.25,-3.75,0.94,3.13
1/2/24 3:39,-11.3,73.8,-8.69,-10,-8.5,-10.13,-10.25,-10.31,-9.81,-8.25,-3.81,0.88,3.13
1/2/24 3:43,-11.3,73.8,-8.69,-9.94,-8.44,-10.13,-10.25,-10.31,-9.81,-8.25,-3.75,0.94,3.13
1/2/24 3:47,-11.2,73.4,-8.75,-9.88,-8.38,-10.19,-10.31,-10.31,-9.81,-8.19,-3.81,0.88,3.13
1/2/24 3:51,-11.2,73.4,-8.75,-10.13,-8.44,-10.25,-10.38,-10.44,-9.88,-8.13,-3.75,0.88,3.13
1/2/24 3:55,-11.3,73.7,-8.81,-10.13,-8.5,-10.31,-10.44,-10.5,-9.94,-8.31,-3.81,0.88,3.06
1/2/24 3:59,-11.3,73.7,-8.88,-10.31,-8.63,-10.38,-10.44,-10.44,-9.94,-8.25,-3.81,0.88,3.13
1/2/24 4:03,-11.4,74,-8.88,-10.06,-8.5,-10.25,-10.31,-10.38,-9.94,-8.38,-3.88,0.88,3.06
1/2/24 4:07,-11.4,74,-8.94,-9.94,-8.38,-10.25,-10.38,-10.38,-9.88,-8.25,-3.81,0.88,3.13
1/2/24 4:11,-11.5,74.2,-8.94,-9.94,-8.31,-10.31,-10.38,-10.44,-9.94,-8.5,-3.88,0.88,3.06
1/2/24 4:15,-11.5,74.2,-9,-10,-8.31,-10.31,-10.44,-10.5,-10.06,-8.75,-4,0.81,3.06
1/2/24 4:19,-11.5,74,-9.06,-10,-8.31,-10.38,-10.44,-10.44,-10.06,-8.69,-4.06,0.88,3.06
1/2/24 4:23,-11.5,74,-9.06,-9.94,-8.31,-10.25,-10.38,-10.38,-10,-8.63,-4.06,0.81,3.13
1/2/24 4:27,-11.4,74.3,-9.06,-9.94,-8.31,-10.31,-10.38,-10.44,-10,-8.5,-4.06,0.81,3.06
1/2/24 4:31,-11.4,74.3,-9.13,-10,-8.31,-10.25,-10.31,-10.38,-9.88,-8.25,-4,0.81,3.06
1/2/24 4:35,-11.4,73.5,-9.13,-10.19,-8.38,-10.25,-10.44,-10.44,-9.94,-8.31,-4,0.81,3.06
1/2/24 4:39,-11.4,73.5,-9.13,-10.19,-8.5,-10.31,-10.38,-10.38,-9.88,-8.25,-4,0.81,3.06
1/2/24 4:43,-11.4,73.5,-9.19,-10.13,-8.5,-10.31,-10.38,-10.38,-9.88,-8.31,-4,0.81,3.06
1/2/24 4:47,-11.4,73.5,-9.19,-10.13,-8.56,-10.31,-10.38,-10.38,-9.88,-8.31,-4,0.81,3.06
1/2/24 4:51,-11.4,73.6,-9.19,-10.13,-8.5,-10.25,-10.31,-10.38,-9.88,-8.25,-4,0.75,3.06
1/2/24 4:55,-11.4,73.6,-9.19,-10.06,-8.5,-10.19,-10.31,-10.31,-9.88,-8.25,-4,0.75,3.06
1/2/24 4:59,-11.5,74.1,-9.25,-10.06,-8.44,-10.13,-10.25,-10.31,-9.88,-8.38,-4,0.81,3.06
1/2/24 5:03,-11.5,74.1,-9.25,-10.13,-8.56,-10.25,-10.31,-10.31,-9.88,-8.31,-4.06,0.75,3.06
1/2/24 5:07,-11.5,74,-9.25,-10.19,-8.63,-10.25,-10.31,-10.31,-9.88,-8.38,-4.13,0.75,3.06
1/2/24 5:11,-11.5,74,-9.31,-10,-8.44,-10.19,-10.25,-10.31,-9.88,-8.38,-4.13,0.75,3.06
1/2/24 5:15,-11.3,73.5,-9.31,-10.06,-8.44,-10.13,-10.25,-10.31,-9.81,-8.31,-4.13,0.75,3.06
1/2/24 5:19,-11.3,73.5,-9.31,-10.13,-8.5,-10.25,-10.25,-10.31,-9.81,-8.31,-4.13,0.75,3.06
1/2/24 5:23,-11.4,73.6,-9.31,-10.13,-8.56,-10.25,-10.31,-10.31,-9.88,-8.25,-4.06,0.75,3.06
1/2/24 5:27,-11.4,73.6,-9.31,-10.06,-8.5,-10.19,-10.31,-10.38,-9.88,-8.44,-4.19,0.75,3.06
1/2/24 5:31,-11.4,73.3,-9.31,-10.19,-8.5,-10.25,-10.31,-10.38,-9.94,-8.38,-4.19,0.75,3
1/2/24 5:35,-11.4,73.3,-9.31,-10.13,-8.56,-10.19,-10.31,-10.38,-9.94,-8.5,-4.19,0.75,3.06
1/2/24 5:39,-11.4,73.4,-9.31,-10.06,-8.44,-10.19,-10.31,-10.31,-9.88,-8.5,-4.19,0.75,3.06
1/2/24 5:43,-11.4,73.4,-9.38,-10.19,-8.56,-10.25,-10.31,-10.38,-9.88,-8.44,-4.19,0.75,3
1/2/24 5:47,-11.4,73.9,-9.38,-10.19,-8.5,-10.25,-10.31,-10.31,-9.88,-8.31,-4.19,0.75,3
1/2/24 5:51,-11.4,73.9,-9.38,-10.19,-8.44,-10.19,-10.31,-10.38,-9.94,-8.5,-4.25,0.69,3
1/2/24 5:55,-11.4,73.9,-9.38,-10.19,-8.38,-10.38,-10.44,-10.44,-10,-8.56,-4.25,0.69,3
1/2/24 5:59,-11.4,73.9,-9.44,-10.19,-8.5,-10.25,-10.38,-10.44,-9.94,-8.44,-4.25,0.69,3
1/2/24 6:03,-11.4,74.2,-9.44,-10.31,-8.44,-10.19,-10.44,-10.5,-10,-8.56,-4.25,0.69,3
1/2/24 6:07,-11.4,74.2,-9.44,-10.19,-8.38,-10.44,-10.56,-10.56,-10.19,-8.75,-4.31,0.69,3
1/2/24 6:11,-11.5,73.9,-9.44,-10.13,-8.38,-10.5,-10.5,-10.5,-10.19,-8.88,-4.38,0.69,3
1/2/24 6:15,-11.5,73.9,-9.44,-10.19,-8.38,-10.44,-10.5,-10.63,-10.19,-8.81,-4.38,0.63,3
1/2/24 6:19,-11.6,75,-9.44,-10.13,-8.44,-10.38,-10.44,-10.5,-10.06,-8.81,-4.44,0.69,3
1/2/24 6:23,-11.6,75,-9.44,-10.13,-8.44,-10.31,-10.38,-10.5,-10.06,-8.75,-4.44,0.63,3
1/2/24 6:27,-11.5,75.3,-9.44,-10.31,-8.38,-10.31,-10.44,-10.5,-10.06,-8.63,-4.38,0.63,3
1/2/24 6:31,-11.5,75.3,-9.5,-10.31,-8.5,-10.38,-10.56,-10.56,-10.13,-8.81,-4.44,0.63,3
1/2/24 6:35,-11.4,74.1,-9.5,-10.25,-8.44,-10.31,-10.44,-10.44,-10,-8.44,-4.31,0.63,3
1/2/24 6:39,-11.4,74.1,-9.5,-10.19,-8.38,-10.19,-10.19,-10.25,-9.75,-8.25,-4.31,0.63,3
1/2/24 6:43,-11.6,74.9,-9.5,-10.13,-8.44,-10.13,-10.13,-10.19,-9.69,-8.25,-4.31,0.63,3
1/2/24 6:47,-11.6,74.9,-9.5,-10.13,-8.31,-10.13,-10.19,-10.25,-9.75,-8.31,-4.31,0.63,3
1/2/24 6:51,-11.3,74.8,-9.5,-10,-8.31,-10.06,-10.13,-10.19,-9.69,-8.31,-4.31,0.63,3
1/2/24 6:55,-11.3,74.8,-9.5,-10.06,-8.44,-10.06,-10.13,-10.19,-9.75,-8.44,-4.38,0.63,3
1/2/24 6:59,-11.2,74.6,-9.5,-10.06,-8.38,-10.06,-10.13,-10.19,-9.75,-8.31,-4.38,0.63,3
1/2/24 7:03,-11.2,74.6,-9.5,-9.94,-8.25,-10,-10.13,-10.13,-9.69,-8.38,-4.38,0.63,2.94
1/2/24 7:07,-11.2,74,-9.5,-9.94,-8.19,-10,-10.13,-10.13,-9.69,-8.31,-4.38,0.63,3
1/2/24 7:11,-11.2,74,-9.5,-9.88,-8.13,-9.94,-10.06,-10.06,-9.63,-8.31,-4.38,0.56,3
1/2/24 7:15,-11.2,74.6,-9.5,-10,-8.19,-9.88,-10,-10.06,-9.56,-8.13,-4.31,0.63,3
1/2/24 7:19,-11.2,74.6,-9.44,-10.06,-8.25,-10,-10.13,-10.13,-9.63,-8.19,-4.31,0.56,3
1/2/24 7:23,-11.1,74.9,-9.44,-10,-8.25,-10,-10.06,-10.13,-9.63,-8.19,-4.31,0.56,3
1/2/24 7:27,-11.1,74.9,-9.44,-9.94,-8.19,-10,-10.06,-10.06,-9.63,-8.31,-4.38,0.56,3
1/2/24 7:31,-11.1,74.9,-9.44,-9.81,-8.13,-9.94,-10,-10,-9.63,-8.38,-4.44,0.56,3
1/2/24 7:35,-11.1,74.9,-9.44,-9.81,-8.19,-9.88,-9.94,-10,-9.56,-8.31,-4.38,0.56,2.94
1/2/24 7:39,-11,74.8,-9.44,-9.88,-8.25,-9.88,-9.94,-10,-9.56,-8.19,-4.38,0.56,2.94
1/2/24 7:43,-11,74.8,-9.44,-9.94,-8.25,-9.88,-9.94,-10,-9.56,-8.25,-4.38,0.56,2.94
1/2/24 7:47,-11,74.6,-9.38,-9.94,-8.31,-9.94,-10,-10,-9.63,-8.31,-4.44,0.56,2.94
1/2/24 7:51,-11,74.6,-9.38,-9.88,-8.19,-9.88,-9.94,-10,-9.56,-8.31,-4.44,0.56,2.94
1/2/24 7:55,-11,74.8,-9.38,-9.88,-8.31,-9.94,-9.94,-10,-9.63,-8.38,-4.44,0.56,2.94
1/2/24 7:59,-11,74.8,-9.38,-9.94,-8.25,-9.94,-9.94,-10,-9.56,-8.31,-4.44,0.56,3
1/2/24 8:03,-11,74.7,-9.31,-9.75,-8.38,-9.88,-9.88,-9.94,-9.56,-8.44,-4.5,0.56,2.94
1/2/24 8:07,-11,74.7,-9.31,-9.69,-8.31,-9.75,-9.81,-9.81,-9.56,-8.5,-4.63,0.5,2.94
1/2/24 8:11,-10.9,74.9,-9.31,-9.69,-8.38,-9.81,-9.75,-9.81,-9.56,-8.56,-4.63,0.56,2.94
1/2/24 8:15,-10.9,74.9,-9.25,-9.63,-8.31,-9.75,-9.69,-9.75,-9.5,-8.38,-4.63,0.5,2.94
1/2/24 8:19,-10.7,74.5,-9.25,-9.56,-8.38,-9.75,-9.69,-9.75,-9.44,-8.44,-4.69,0.5,2.94
1/2/24 8:23,-10.7,74.5,-9.25,-9.56,-8.38,-9.75,-9.69,-9.75,-9.5,-8.44,-4.69,0.5,2.94
1/2/24 8:27,-10.6,74.3,-9.19,-9.63,-8.31,-9.69,-9.69,-9.81,-9.5,-8.5,-4.75,0.5,2.94
1/2/24 8:31,-10.6,74.3,-9.13,-9.63,-8.19,-9.63,-9.69,-9.75,-9.44,-8.31,-4.69,0.5,2.94
1/2/24 8:35,-10.6,74.3,-9.13,-9.63,-8.19,-9.63,-9.69,-9.75,-9.38,-8.31,-4.69,0.5,2.94
1/2/24 8:39,-10.6,74.3,-9.13,-9.44,-8.19,-9.5,-9.5,-9.56,-9.25,-8.25,-4.69,0.5,2.94
1/2/24 8:43,-10.6,74,-9.13,-9.25,-8.19,-9.38,-9.31,-9.44,-9.13,-8.19,-4.69,0.5,2.94
1/2/24 8:47,-10.6,74,-9.06,-9.25,-8,-9.38,-9.31,-9.44,-9.13,-8.13,-4.63,0.5,2.94
1/2/24 8:51,-10.3,72.5,-9,-9.19,-8.06,-9.31,-9.25,-9.31,-9.06,-8.13,-4.69,0.5,2.88
1/2/24 8:55,-10.3,72.5,-9,-9.19,-8.06,-9.25,-9.25,-9.31,-9.06,-8.13,-4.69,0.5,2.94
1/2/24 8:59,-10.1,72.3,-8.94,-9.13,-8.06,-9.25,-9.25,-9.31,-9,-8.13,-4.69,0.5,2.94
1/2/24 9:03,-10.1,72.3,-8.88,-9.13,-8.06,-9.25,-9.25,-9.25,-9,-8.06,-4.69,0.44,2.94
1/2/24 9:07,-10.1,72.2,-8.88,-9.06,-7.94,-9.19,-9.13,-9.19,-8.94,-8,-4.69,0.5,2.94
1/2/24 9:11,-10.1,72.2,-8.81,-9.13,-7.88,-9.19,-9.19,-9.25,-8.94,-8,-4.69,0.5,2.94
1/2/24 9:15,-10.1,71.8,-8.75,-9.06,-7.88,-9.13,-9.13,-9.19,-8.88,-7.88,-4.63,0.5,2.88
1/2/24 9:19,-10.1,71.8,-8.75,-9.13,-7.81,-9.13,-9.13,-9.19,-8.88,-7.81,-4.63,0.44,2.94
1/2/24 9:23,-9.9,71.8,-8.69,-8.94,-7.75,-9.06,-9,-9.13,-8.75,-7.88,-4.63,0.44,2.88
1/2/24 9:27,-9.9,71.8,-8.69,-8.94,-7.75,-9,-9,-9.06,-8.75,-7.81,-4.63,0.44,2.88
1/2/24 9:31,-9.9,71.5,-8.63,-8.94,-7.81,-9,-9,-9.06,-8.75,-7.88,-4.63,0.44,2.88
1/2/24 9:35,-9.9,71.5,-8.63,-8.94,-7.63,-9,-8.94,-9,-8.69,-7.75,-4.63,0.44,2.88
1/2/24 9:39,-9.9,71.1,-8.63,-8.88,-7.63,-8.94,-8.94,-9,-8.69,-7.75,-4.56,0.44,2.88
1/2/24 9:43,-9.9,71.1,-8.56,-8.81,-7.63,-8.88,-8.88,-8.94,-8.63,-7.63,-4.56,0.44,2.88
1/2/24 9:47,-9.8,70.7,-8.5,-8.88,-7.63,-8.88,-8.88,-8.94,-8.63,-7.63,-4.5,0.44,2.88
1/2/24 9:51,-9.8,70.7,-8.5,-8.88,-7.56,-8.81,-8.88,-8.94,-8.63,-7.63,-4.56,0.44,2.88
1/2/24 9:55,-9.6,70.5,-8.5,-8.88,-7.56,-8.94,-8.94,-9,-8.69,-7.69,-4.5,0.38,2.88
1/2/24 9:59,-9.6,70.5,-8.44,-8.81,-7.5,-8.88,-8.81,-8.88,-8.56,-7.56,-4.5,0.38,2.88
1/2/24 10:03,-9.6,70.5,-8.44,-8.94,-7.5,-8.81,-8.81,-8.88,-8.5,-7.44,-4.44,0.38,2.88
1/2/24 10:07,-9.6,70.5,-8.44,-8.88,-7.44,-8.81,-8.81,-8.88,-8.56,-7.63,-4.44,0.38,2.88
1/2/24 10:11,-9.6,70.4,-8.38,-8.88,-7.38,-8.75,-8.81,-8.88,-8.5,-7.44,-4.44,0.38,2.88
1/2/24 10:15,-9.6,70.4,-8.31,-8.81,-7.38,-8.75,-8.75,-8.81,-8.5,-7.5,-4.44,0.38,2.88
1/2/24 10:19,-9.6,70.8,-8.31,-8.63,-7.38,-8.63,-8.63,-8.69,-8.44,-7.56,-4.44,0.38,2.88
1/2/24 10:23,-9.6,70.8,-8.31,-8.75,-7.31,-8.69,-8.69,-8.75,-8.44,-7.44,-4.44,0.38,2.88
1/2/24 10:27,-9.5,69.8,-8.25,-8.75,-7.38,-8.63,-8.63,-8.69,-8.31,-7.31,-4.38,0.44,2.88
1/2/24 10:31,-9.5,69.8,-8.25,-8.75,-7.31,-8.69,-8.69,-8.69,-8.38,-7.31,-4.38,0.38,2.88
1/2/24 10:35,-9.3,69.2,-8.25,-8.63,-7.31,-8.56,-8.56,-8.63,-8.25,-7.31,-4.31,0.38,2.88
1/2/24 10:39,-9.3,69.2,-8.19,-8.56,-7.31,-8.5,-8.5,-8.56,-8.25,-7.31,-4.38,0.38,2.88
1/2/24 10:43,-9.3,69,-8.19,-8.44,-7.25,-8.44,-8.44,-8.5,-8.13,-7.25,-4.31,0.38,2.88
1/2/24 10:47,-9.3,69,-8.13,-8.44,-7.19,-8.38,-8.31,-8.44,-8.06,-7.13,-4.31,0.38,2.81
1/2/24 10:51,-9.1,68.3,-8.13,-8.38,-7.13,-8.31,-8.31,-8.38,-8.06,-7.13,-4.31,0.38,2.88
1/2/24 10:55,-9.1,68.3,-8.06,-8.38,-7.19,-8.31,-8.31,-8.38,-8.06,-7.13,-4.31,0.31,2.81
1/2/24 10:59,-9,67.3,-8,-8.5,-7.13,-8.44,-8.44,-8.5,-8.13,-7.19,-4.31,0.38,2.88
1/2/24 11:03,-9,67.3,-8,-8.44,-7.19,-8.38,-8.31,-8.38,-8.06,-7.13,-4.31,0.31,2.81
1/2/24 11:07,-9,67.6,-7.94,-8.44,-7.19,-8.38,-8.31,-8.38,-8,-7.06,-4.25,0.31,2.81
1/2/24 11:11,-9,67.6,-7.94,-8.25,-7.25,-8.31,-8.25,-8.31,-8.06,-7.13,-4.31,0.31,2.81
1/2/24 11:15,-9,66.5,-7.88,-8.13,-7.19,-8.13,-8.13,-8.19,-7.88,-7.06,-4.31,0.31,2.81
1/2/24 11:19,-9,66.5,-7.88,-8.06,-7.06,-8,-8,-8.06,-7.75,-7,-4.31,0.31,2.81
1/2/24 11:23,-8.9,65.2,-7.81,-8.13,-7,-8,-8,-8.06,-7.75,-6.94,-4.31,0.31,2.81
1/2/24 11:27,-8.9,65.2,-7.75,-8.13,-7.06,-8.06,-8.06,-8.13,-7.88,-7,-4.31,0.31,2.81
1/2/24 11:31,-8.6,65.2,-7.75,-8,-6.94,-7.94,-7.88,-8,-7.69,-6.94,-4.31,0.31,2.81
1/2/24 11:35,-8.6,65.2,-7.69,-8,-6.94,-7.88,-7.88,-7.94,-7.69,-6.94,-4.31,0.31,2.81
1/2/24 11:39,-8.5,63.9,-7.63,-7.94,-6.94,-7.94,-7.88,-8,-7.69,-6.88,-4.31,0.31,2.81
1/2/24 11:43,-8.5,63.9,-7.63,-7.69,-6.94,-7.75,-7.69,-7.81,-7.5,-6.75,-4.31,0.31,2.81
1/2/24 11:47,-8.5,63.7,-7.56,-7.69,-6.88,-7.63,-7.63,-7.69,-7.44,-6.69,-4.25,0.31,2.81
1/2/24 11:51,-8.5,63.7,-7.5,-7.88,-6.88,-7.81,-7.75,-7.88,-7.56,-6.75,-4.25,0.31,2.81
1/2/24 11:55,-8.1,61,-7.5,-7.81,-6.88,-7.75,-7.75,-7.81,-7.5,-6.81,-4.25,0.31,2.81
1/2/24 11:59,-8.1,61,-7.44,-7.75,-6.88,-7.75,-7.69,-7.75,-7.5,-6.75,-4.25,0.31,2.81
1/2/24 12:03,-8.3,61.7,-7.38,-7.69,-6.81,-7.63,-7.56,-7.63,-7.44,-6.69,-4.25,0.31,2.81
1/2/24 12:07,-8.3,61.7,-7.38,-7.56,-6.81,-7.63,-7.63,-7.69,-7.44,-6.69,-4.25,0.31,2.81
1/2/24 12:11,-8.2,60.9,-7.31,-7.81,-6.81,-7.69,-7.69,-7.75,-7.5,-6.75,-4.25,0.31,2.81
1/2/24 12:15,-8.2,60.9,-7.25,-7.5,-6.75,-7.44,-7.31,-7.5,-7.19,-6.56,-4.25,0.25,2.81
1/2/24 12:19,-8.2,60.8,-7.19,-7.44,-6.63,-7.38,-7.31,-7.38,-7.19,-6.5,-4.19,0.25,2.81
1/2/24 12:23,-8.2,60.8,-7.19,-7.56,-6.63,-7.44,-7.44,-7.5,-7.31,-6.56,-4.25,0.25,2.81
1/2/24 12:27,-7.8,58.9,-7.13,-7.75,-6.69,-7.63,-7.56,-7.69,-7.38,-6.63,-4.25,0.25,2.75
1/2/24 12:31,-7.8,58.9,-7.13,-7.56,-6.69,-7.56,-7.5,-7.56,-7.31,-6.56,-4.19,0.25,2.75
1/2/24 12:35,-8.1,59.3,-7.06,-7.69,-6.69,-7.56,-7.5,-7.56,-7.38,-6.5,-4.19,0.25,2.75
1/2/24 12:39,-8.1,59.3,-7,-7.69,-6.63,-7.5,-7.5,-7.56,-7.31,-6.56,-4.19,0.25,2.81
1/2/24 12:43,-8,59.7,-7,-7.63,-6.56,-7.38,-7.38,-7.5,-7.25,-6.5,-4.19,0.25,2.81
1/2/24 12:47,-8,59.7,-6.94,-7.44,-6.5,-7.31,-7.31,-7.38,-7.13,-6.44,-4.19,0.25,2.75
1/2/24 12:51,-7.9,59.3,-6.88,-7.25,-6.44,-7.13,-7,-7.19,-6.94,-6.31,-4.19,0.25,2.75
1/2/24 12:55,-7.9,59.3,-6.88,-7.19,-6.38,-7.13,-6.94,-7.13,-6.94,-6.31,-4.13,0.25,2.75
1/2/24 12:59,-7.7,56.9,-6.81,-7.31,-6.38,-7.19,-7.13,-7.19,-7,-6.31,-4.13,0.25,2.75
1/2/24 13:03,-7.7,56.9,-6.75,-7.44,-6.38,-7.25,-7.19,-7.31,-7.06,-6.31,-4.13,0.25,2.75
1/2/24 13:07,-7.7,57.1,-6.69,-7.31,-6.38,-7.19,-7.13,-7.25,-7,-6.25,-4.06,0.25,2.75
1/2/24 13:11,-7.7,57.1,-6.63,-7.25,-6.31,-7.25,-7.13,-7.31,-7,-6.31,-4.06,0.25,2.75
1/2/24 13:15,-7.7,57.1,-6.63,-6.94,-6.25,-6.88,-6.81,-6.88,-6.69,-6.06,-4,0.25,2.75
1/2/24 13:19,-7.7,57.1,-6.56,-6.94,-6.13,-6.81,-6.56,-6.81,-6.56,-6.06,-4,0.25,2.75
1/2/24 13:23,-7.4,55.3,-6.5,-7,-6,-6.81,-6.63,-6.88,-6.63,-5.94,-4,0.25,2.75
1/2/24 13:27,-7.4,55.3,-6.44,-7,-6.06,-6.94,-6.81,-6.94,-6.69,-5.94,-3.94,0.25,2.75
1/2/24 13:31,-7.1,55.2,-6.38,-7,-6,-6.88,-6.63,-6.88,-6.63,-5.88,-3.88,0.25,2.75
1/2/24 13:35,-7.1,55.2,-6.31,-6.88,-5.88,-6.75,-6.5,-6.75,-6.5,-5.81,-3.88,0.19,2.75
1/2/24 13:39,-7.3,56.3,-6.25,-6.69,-5.88,-6.63,-6.38,-6.63,-6.38,-5.75,-3.81,0.25,2.75
1/2/24 13:43,-7.3,56.3,-6.25,-6.69,-5.81,-6.63,-6.25,-6.63,-6.38,-5.75,-3.81,0.25,2.75
1/2/24 13:47,-7,55.4,-6.19,-6.69,-5.81,-6.63,-6.31,-6.63,-6.38,-5.75,-3.75,0.25,2.75
1/2/24 13:51,-7,55.4,-6.13,-6.63,-5.63,-6.56,-6.25,-6.56,-6.31,-5.63,-3.75,0.25,2.75
1/2/24 13:55,-7,56.8,-6.06,-6.25,-5.38,-6.13,-5.75,-6.13,-5.88,-5.31,-3.69,0.25,2.75
1/2/24 13:59,-7,56.8,-6,-5.81,-5.19,-5.75,-5.69,-5.75,-5.56,-5.06,-3.63,0.19,2.94
1/2/24 14:03,-6.7,52.7,-5.94,-5.63,-5.06,-5.69,-5.5,-5.69,-5.5,-5.06,-3.56,0.19,2.75
1/2/24 14:07,-6.7,52.7,-5.81,-5.81,-4.88,-5.69,-5.63,-5.69,-5.5,-4.94,-3.5,0.19,3
1/2/24 14:11,-6.1,52.5,-5.75,-5.38,-4.81,-5.5,-5.44,-5.5,-5.31,-4.81,-3.44,0.19,3
1/2/24 14:15,-6.1,52.5,-5.69,-5.25,-4.5,-5.13,-5.06,-5.13,-5,-4.5,-3.38,0.25,3
1/2/24 14:19,-6,53.2,-5.56,-5.06,-4.13,-4.88,-4.75,-4.81,-4.69,-4.25,-3.25,0.19,2.94
1/2/24 14:23,-6,53.2,-5.44,-4.75,-3.81,-4.56,-4.5,-4.56,-4.38,-4,-3.13,0.19,2.69
1/2/24 14:27,-5.6,51.5,-5.31,-4.38,-3.31,-4.13,-4.06,-4.13,-4,-3.63,-3,0.19,2.75
1/2/24 14:31,-5.6,51.5,-5.19,-3.75,-2.63,-3.5,-3.5,-3.56,-3.44,-3.19,-2.81,0.19,2.69
1/2/24 14:35,-5.1,50.4,-4.94,-3.25,-2.38,-3.25,-3.19,-3.19,-3.19,-2.94,-2.69,0.19,2.69
1/2/24 14:39,-5.1,50.4,-4.75,-3.19,-2.44,-3.13,-3,-3.13,-3.06,-2.81,-2.63,0.19,2.69
1/2/24 14:43,-4.3,48,-4.5,-3.13,-2.5,-3.13,-3.06,-3.13,-3.06,-2.88,-2.5,0.19,2.69
1/2/24 14:47,-4.3,48,-4.25,-3.44,-2.25,-2.75,-2.81,-2.88,-2.88,-2.63,-2.44,0.25,2.69
1/2/24 14:51,-3.9,44.6,-4,-3.5,-2.06,-2.81,-2.75,-2.81,-2.81,-2.5,-2.31,0.19,2.69
1/2/24 14:55,-3.9,44.6,-3.81,-3.31,-2,-2.69,-2.75,-2.88,-2.81,-2.56,-2.31,0.19,2.69
1/2/24 14:59,-3.6,45.2,-3.63,-3.19,-1.94,-2.75,-2.88,-2.94,-2.88,-2.75,-2.31,0.19,2.69
1/2/24 15:03,-3.6,45.2,-3.5,-3.13,-2.31,-3,-3,-3.06,-3,-2.69,-2.25,0.25,2.69
1/2/24 15:07,-3.6,45.5,-3.31,-3.25,-1.94,-3,-2.63,-2.69,-2.69,-2.31,-2.13,0.19,2.69
1/2/24 15:11,-3.6,45.5,-3.06,-2.56,-1.31,-3,-2.88,-2.88,-2.88,-2.63,-2.13,0.19,2.69
